x-axis,2,3,4
second,Volt,Volt,Volt
-23.90000E-03,+337.01006E-03,+11.45728652E+00,-14.47236192E+00
-23.87500E-03,+324.44724E-03,+11.25628150E+00,-14.48492474E+00
-23.85000E-03,-2.18593E-03,+11.45728652E+00,-14.47236192E+00
-23.82500E-03,+48.06533E-03,+11.57035185E+00,-14.47236192E+00
-23.80000E-03,+98.31659E-03,+11.82160813E+00,-14.30904534E+00
-23.77500E-03,-266.00502E-03,+11.85929658E+00,-14.27135690E+00
-23.75000E-03,-404.19598E-03,+12.06030160E+00,-14.33417097E+00
-23.72500E-03,-467.01005E-03,+11.97236190E+00,-14.27135690E+00
-23.70000E-03,-467.01005E-03,+12.06030160E+00,-14.27135690E+00
-23.67500E-03,-467.01005E-03,+12.06030160E+00,-14.25879408E+00
-23.65000E-03,-881.58292E-03,+12.06030160E+00,-14.20854282E+00
-23.62500E-03,-869.02010E-03,+12.23618100E+00,-14.07035187E+00
-23.60000E-03,-1.03233669E+00,+12.13567849E+00,-14.10804031E+00
-23.57500E-03,-1.07002513E+00,+12.44974884E+00,-14.07035187E+00
-23.55000E-03,-1.07002513E+00,+12.46231166E+00,-14.13316594E+00
-23.52500E-03,-1.27103016E+00,+12.46231166E+00,-14.04522624E+00
-23.50000E-03,-1.30871860E+00,+12.66331668E+00,-13.86934684E+00
-23.47500E-03,-1.45947237E+00,+12.86432171E+00,-13.68090463E+00
-23.45000E-03,-1.81123117E+00,+12.72613075E+00,-13.80653277E+00
-23.42500E-03,-1.67304021E+00,+12.86432171E+00,-13.86934684E+00
-23.40000E-03,-1.83635680E+00,+12.86432171E+00,-13.70603026E+00
-23.37500E-03,-1.88660805E+00,+13.06532674E+00,-13.65577900E+00
-23.35000E-03,-1.93685931E+00,+13.06532674E+00,-13.60552774E+00
-23.32500E-03,-1.87404524E+00,+13.06532674E+00,-13.58040212E+00
-23.30000E-03,-2.23836685E+00,+13.26633176E+00,-13.46733679E+00
-23.27500E-03,-2.28861811E+00,+13.26633176E+00,-13.65577900E+00
-23.25000E-03,-2.41424625E+00,+13.26633176E+00,-13.46733679E+00
-23.22500E-03,-2.47706032E+00,+13.24120613E+00,-13.46733679E+00
-23.20000E-03,-2.51474876E+00,+13.50502523E+00,-13.30402020E+00
-23.17500E-03,-2.48962313E+00,+13.47989960E+00,-13.26633176E+00
-23.15000E-03,-2.81625630E+00,+13.60552774E+00,-13.26633176E+00
-23.12500E-03,-2.87907037E+00,+13.58040212E+00,-13.17839206E+00
-23.10000E-03,-2.87907037E+00,+13.46733679E+00,-13.06532674E+00
-23.07500E-03,-2.87907037E+00,+13.68090463E+00,-13.06532674E+00
-23.05000E-03,-3.14288947E+00,+13.66834182E+00,-12.92713578E+00
-23.02500E-03,-3.16801510E+00,+13.66834182E+00,-12.86432171E+00
-23.00000E-03,-3.48208545E+00,+13.86934684E+00,-13.02763829E+00
-22.97500E-03,-3.29364324E+00,+13.88190966E+00,-12.66331668E+00
-22.95000E-03,-3.54489952E+00,+13.86934684E+00,-12.66331668E+00
-22.92500E-03,-3.57002515E+00,+13.86934684E+00,-12.66331668E+00
-22.90000E-03,-3.68309048E+00,+13.90703528E+00,-12.62562824E+00
-22.87500E-03,-3.69565329E+00,+13.86934684E+00,-12.46231166E+00
-22.85000E-03,-3.88409550E+00,+14.07035187E+00,-12.52512573E+00
-22.82500E-03,-4.19816586E+00,+14.18341720E+00,-12.46231166E+00
-22.80000E-03,-4.08510053E+00,+14.07035187E+00,-12.09799004E+00
-22.77500E-03,-4.28610556E+00,+14.25879408E+00,-12.24874381E+00
-22.75000E-03,-4.28610556E+00,+14.27135690E+00,-11.99748753E+00
-22.72500E-03,-4.28610556E+00,+14.47236192E+00,-12.06030160E+00
-22.70000E-03,-4.65042717E+00,+14.30904534E+00,-11.89698502E+00
-22.67500E-03,-4.67555280E+00,+14.28391971E+00,-12.04773879E+00
-22.65000E-03,-4.68811561E+00,+14.33417097E+00,-11.85929658E+00
-22.62500E-03,-4.57505028E+00,+14.47236192E+00,-11.77135688E+00
-22.60000E-03,-5.01474878E+00,+14.43467348E+00,-11.65829155E+00
-22.57500E-03,-4.90168345E+00,+14.47236192E+00,-11.46984934E+00
-22.55000E-03,-5.02731159E+00,+14.40954785E+00,-11.45728652E+00
-22.52500E-03,-5.20319099E+00,+14.47236192E+00,-11.36934682E+00
-22.50000E-03,-5.41675883E+00,+14.67336695E+00,-11.41959808E+00
-22.47500E-03,-5.29113069E+00,+14.66080413E+00,-11.05527647E+00
-22.45000E-03,-5.49213572E+00,+14.61055288E+00,-11.25628150E+00
-22.42500E-03,-5.69314075E+00,+14.69849258E+00,-10.96733677E+00
-22.40000E-03,-5.69314075E+00,+14.63567851E+00,-10.89195988E+00
-22.37500E-03,-5.71826637E+00,+14.48492474E+00,-10.66582923E+00
-22.35000E-03,-5.89414577E+00,+14.67336695E+00,-10.85427144E+00
-22.32500E-03,-6.09515080E+00,+14.67336695E+00,-10.42713576E+00
-22.30000E-03,-6.09515080E+00,+14.63567851E+00,-10.25125636E+00
-22.27500E-03,-6.12027643E+00,+14.68592976E+00,-10.43969857E+00
-22.25000E-03,-6.15796487E+00,+14.61055288E+00,-10.38944732E+00
-22.22500E-03,-6.40922115E+00,+14.87437198E+00,-10.25125636E+00
-22.20000E-03,-6.49716085E+00,+14.87437198E+00,-10.05025133E+00
-22.17500E-03,-6.68560306E+00,+14.66080413E+00,-10.03768852E+00
-22.15000E-03,-6.76097995E+00,+14.87437198E+00,-9.71105535E+00
-22.12500E-03,-6.81123121E+00,+14.76130665E+00,-9.64824128E+00
-22.10000E-03,-7.06248749E+00,+14.83668353E+00,-9.68592972E+00
-22.07500E-03,-7.08761312E+00,+14.66080413E+00,-9.45979907E+00
-22.05000E-03,-7.10017593E+00,+14.67336695E+00,-9.44723625E+00
-22.02500E-03,-7.21324126E+00,+14.76130665E+00,-9.33417093E+00
-22.00000E-03,-7.30118096E+00,+14.67336695E+00,-9.40954781E+00
-21.97500E-03,-7.50218599E+00,+14.68592976E+00,-9.05778902E+00
-21.95000E-03,-7.43937191E+00,+14.73618102E+00,-9.04522620E+00
-21.92500E-03,-7.61525131E+00,+14.67336695E+00,-8.84422117E+00
-21.90000E-03,-7.70319101E+00,+14.51005036E+00,-8.80653273E+00
-21.87500E-03,-7.71575383E+00,+14.88693479E+00,-8.64321615E+00
-21.85000E-03,-7.96701011E+00,+14.87437198E+00,-8.44221112E+00
-21.82500E-03,-7.99213574E+00,+14.78643228E+00,-8.44221112E+00
-21.80000E-03,-7.94188448E+00,+14.71105539E+00,-8.56783926E+00
-21.77500E-03,-8.30620609E+00,+14.48492474E+00,-8.25376891E+00
-21.75000E-03,-8.44439705E+00,+14.73618102E+00,-8.17839202E+00
-21.72500E-03,-8.39414579E+00,+14.58542725E+00,-7.92713574E+00
-21.70000E-03,-8.67052770E+00,+14.71105539E+00,-7.83919604E+00
-21.67500E-03,-8.51977393E+00,+14.87437198E+00,-7.82663323E+00
-21.65000E-03,-8.84640710E+00,+14.87437198E+00,-7.57537694E+00
-21.62500E-03,-8.79615584E+00,+14.78643228E+00,-7.55025132E+00
-21.60000E-03,-8.94690961E+00,+14.83668353E+00,-7.47487443E+00
-21.57500E-03,-9.11022620E+00,+14.68592976E+00,-7.42462317E+00
-21.55000E-03,-9.17304027E+00,+14.67336695E+00,-7.31155785E+00
-21.52500E-03,-9.31123123E+00,+14.87437198E+00,-7.03517593E+00
-21.50000E-03,-9.31123123E+00,+14.83668353E+00,-6.87185935E+00
-21.47500E-03,-9.31123123E+00,+14.68592976E+00,-6.64572870E+00
-21.45000E-03,-9.31123123E+00,+14.81155790E+00,-6.77135684E+00
-21.42500E-03,-9.51223625E+00,+14.67336695E+00,-6.60804025E+00
-21.40000E-03,-9.67555284E+00,+14.71105539E+00,-6.63316588E+00
-21.37500E-03,-9.90168349E+00,+14.67336695E+00,-6.24371864E+00
-21.35000E-03,-9.91424631E+00,+14.81155790E+00,-6.29396990E+00
-21.32500E-03,-10.14037696E+00,+14.67336695E+00,-6.11809050E+00
-21.30000E-03,-9.95193475E+00,+14.71105539E+00,-5.86683422E+00
-21.27500E-03,-10.32881917E+00,+14.86180916E+00,-5.82914577E+00
-21.25000E-03,-10.25344229E+00,+14.73618102E+00,-5.69095482E+00
-21.22500E-03,-10.40419606E+00,+14.76130665E+00,-5.82914577E+00
-21.20000E-03,-10.51726139E+00,+14.54773881E+00,-5.59045231E+00
-21.17500E-03,-10.32881917E+00,+14.66080413E+00,-5.43969854E+00
-21.15000E-03,-10.58007546E+00,+14.61055288E+00,-5.22613069E+00
-21.12500E-03,-10.83133174E+00,+14.76130665E+00,-5.13819099E+00
