x-axis,2,3,4
second,Volt,Volt,Volt
-23.90000E-03,+136.00503E-03,+11.29396994E+00,-14.51005036E+00
-23.87500E-03,+337.01006E-03,+11.44472371E+00,-14.47236192E+00
-23.85000E-03,-2.18593E-03,+11.52010059E+00,-14.47236192E+00
-23.82500E-03,+22.93970E-03,+11.54522622E+00,-14.56030162E+00
-23.80000E-03,-228.31658E-03,+11.69597999E+00,-14.30904534E+00
-23.77500E-03,-90.12563E-03,+11.85929658E+00,-14.45979911E+00
-23.75000E-03,-266.00502E-03,+11.92211065E+00,-14.47236192E+00
-23.72500E-03,-492.13568E-03,+11.94723627E+00,-14.27135690E+00
-23.70000E-03,-630.32664E-03,+12.06030160E+00,-14.23366845E+00
-23.67500E-03,-668.01508E-03,+12.06030160E+00,-14.27135690E+00
-23.65000E-03,-869.02010E-03,+12.26130663E+00,-14.40954785E+00
-23.62500E-03,-843.89448E-03,+12.26130663E+00,-14.18341720E+00
-23.60000E-03,-1.07002513E+00,+12.46231166E+00,-14.07035187E+00
-23.57500E-03,-1.05746232E+00,+12.46231166E+00,-14.24623127E+00
-23.55000E-03,-1.13283920E+00,+12.39949758E+00,-14.14572875E+00
-23.52500E-03,-1.38409549E+00,+12.55025135E+00,-14.15829157E+00
-23.50000E-03,-1.43434674E+00,+12.70100512E+00,-13.86934684E+00
-23.47500E-03,-1.64791458E+00,+12.67587950E+00,-13.88190966E+00
-23.45000E-03,-1.53484926E+00,+12.66331668E+00,-13.93216091E+00
-23.42500E-03,-1.55997488E+00,+13.06532674E+00,-13.95728654E+00
-23.40000E-03,-1.71072865E+00,+12.90201015E+00,-13.70603026E+00
-23.37500E-03,-1.87404524E+00,+13.07788955E+00,-13.85678403E+00
-23.35000E-03,-2.01223619E+00,+13.06532674E+00,-13.66834182E+00
-23.32500E-03,-2.07505026E+00,+13.26633176E+00,-13.66834182E+00
-23.30000E-03,-1.91173368E+00,+13.26633176E+00,-13.66834182E+00
-23.27500E-03,-2.08761308E+00,+13.09045236E+00,-13.65577900E+00
-23.25000E-03,-2.21324122E+00,+13.26633176E+00,-13.54271367E+00
-23.22500E-03,-2.59012565E+00,+13.35427146E+00,-13.58040212E+00
-23.20000E-03,-2.64037690E+00,+13.46733679E+00,-13.26633176E+00
-23.17500E-03,-2.67806534E+00,+13.45477397E+00,-13.27889458E+00
-23.15000E-03,-2.67806534E+00,+13.53015086E+00,-13.26633176E+00
-23.12500E-03,-2.90419600E+00,+13.66834182E+00,-13.26633176E+00
-23.10000E-03,-3.08007540E+00,+13.83165840E+00,-12.90201015E+00
-23.07500E-03,-3.08007540E+00,+13.68090463E+00,-13.06532674E+00
-23.05000E-03,-3.14288947E+00,+13.66834182E+00,-13.20351769E+00
-23.02500E-03,-3.39414575E+00,+13.86934684E+00,-12.95226141E+00
-23.00000E-03,-3.48208545E+00,+13.86934684E+00,-12.86432171E+00
-22.97500E-03,-3.28108042E+00,+14.05778905E+00,-12.67587950E+00
-22.95000E-03,-3.54489952E+00,+13.86934684E+00,-12.86432171E+00
-22.92500E-03,-3.68309048E+00,+13.98241217E+00,-12.68844231E+00
-22.90000E-03,-3.51977389E+00,+14.03266343E+00,-12.50000010E+00
-22.87500E-03,-3.87153269E+00,+13.88190966E+00,-12.65075387E+00
-22.85000E-03,-3.80871862E+00,+14.07035187E+00,-12.46231166E+00
-22.82500E-03,-4.08510053E+00,+14.27135690E+00,-12.26130663E+00
-22.80000E-03,-4.08510053E+00,+14.23366845E+00,-12.09799004E+00
-22.77500E-03,-4.09766335E+00,+14.08291468E+00,-12.07286442E+00
-22.75000E-03,-4.48711058E+00,+14.20854282E+00,-11.99748753E+00
-22.72500E-03,-4.48711058E+00,+14.29648252E+00,-11.99748753E+00
-22.70000E-03,-4.52479903E+00,+14.43467348E+00,-12.02261316E+00
-22.67500E-03,-4.67555280E+00,+14.28391971E+00,-11.85929658E+00
-22.65000E-03,-4.90168345E+00,+14.47236192E+00,-11.85929658E+00
-22.62500E-03,-4.77605531E+00,+14.35929659E+00,-11.65829155E+00
-22.60000E-03,-4.92680908E+00,+14.27135690E+00,-11.62060311E+00
-22.57500E-03,-5.07756285E+00,+14.47236192E+00,-11.45728652E+00
-22.55000E-03,-5.22831662E+00,+14.40954785E+00,-11.25628150E+00
-22.52500E-03,-5.29113069E+00,+14.47236192E+00,-11.45728652E+00
-22.50000E-03,-5.32881913E+00,+14.51005036E+00,-11.41959808E+00
-22.47500E-03,-5.47957290E+00,+14.67336695E+00,-11.24371868E+00
-22.45000E-03,-5.63032667E+00,+14.61055288E+00,-11.19346742E+00
-22.42500E-03,-5.49213572E+00,+14.47236192E+00,-10.96733677E+00
-22.40000E-03,-5.52982416E+00,+14.63567851E+00,-10.85427144E+00
-22.37500E-03,-5.89414577E+00,+14.67336695E+00,-10.65326642E+00
-22.35000E-03,-6.03233673E+00,+14.67336695E+00,-10.59045234E+00
-22.32500E-03,-5.89414577E+00,+14.87437198E+00,-10.65326642E+00
-22.30000E-03,-6.22077894E+00,+14.67336695E+00,-10.45226139E+00
-22.27500E-03,-6.29615583E+00,+14.66080413E+00,-10.45226139E+00
-22.25000E-03,-6.35896990E+00,+14.87437198E+00,-10.25125636E+00
-22.22500E-03,-6.49716085E+00,+14.67336695E+00,-10.25125636E+00
-22.20000E-03,-6.53484929E+00,+14.67336695E+00,-10.05025133E+00
-22.17500E-03,-6.50972367E+00,+14.67336695E+00,-10.05025133E+00
-22.15000E-03,-6.76097995E+00,+14.67336695E+00,-9.84924631E+00
-22.12500E-03,-7.10017593E+00,+14.78643228E+00,-9.73618098E+00
-22.10000E-03,-6.93685935E+00,+14.67336695E+00,-9.64824128E+00
-22.07500E-03,-6.89917091E+00,+14.86180916E+00,-9.45979907E+00
-22.05000E-03,-6.96198498E+00,+14.81155790E+00,-9.58542721E+00
-22.02500E-03,-7.10017593E+00,+14.87437198E+00,-9.35929656E+00
-22.00000E-03,-7.30118096E+00,+14.83668353E+00,-9.20854279E+00
-21.97500E-03,-7.31374377E+00,+14.68592976E+00,-9.04522620E+00
-21.95000E-03,-7.64037694E+00,+14.87437198E+00,-9.12060309E+00
-21.92500E-03,-7.59012568E+00,+14.78643228E+00,-8.95728650E+00
-21.90000E-03,-7.86650760E+00,+14.83668353E+00,-8.68090459E+00
-21.87500E-03,-7.90419604E+00,+14.87437198E+00,-8.64321615E+00
-21.85000E-03,-7.90419604E+00,+14.87437198E+00,-8.64321615E+00
-21.82500E-03,-8.01726137E+00,+14.78643228E+00,-8.55527645E+00
-21.80000E-03,-8.10520107E+00,+14.83668353E+00,-8.40452268E+00
-21.77500E-03,-8.11776388E+00,+14.68592976E+00,-8.24120609E+00
-21.75000E-03,-8.36902016E+00,+14.87437198E+00,-8.04020107E+00
-21.72500E-03,-8.30620609E+00,+14.87437198E+00,-8.04020107E+00
-21.70000E-03,-8.70821615E+00,+14.91206042E+00,-8.00251263E+00
-21.67500E-03,-8.50721112E+00,+14.87437198E+00,-7.82663323E+00
-21.65000E-03,-8.70821615E+00,+14.81155790E+00,-7.63819101E+00
-21.62500E-03,-8.82128147E+00,+14.78643228E+00,-7.43718599E+00
-21.60000E-03,-8.90922117E+00,+14.87437198E+00,-7.31155785E+00
-21.57500E-03,-9.11022620E+00,+14.86180916E+00,-7.23618096E+00
-21.55000E-03,-8.97203524E+00,+14.67336695E+00,-7.37437192E+00
-21.52500E-03,-9.31123123E+00,+14.67336695E+00,-6.94723624E+00
-21.50000E-03,-9.31123123E+00,+14.71105539E+00,-6.83417091E+00
-21.47500E-03,-9.49967344E+00,+15.05025137E+00,-7.01005031E+00
-21.45000E-03,-9.44942218E+00,+14.87437198E+00,-6.63316588E+00
-21.42500E-03,-9.62530158E+00,+14.87437198E+00,-6.52010055E+00
-21.40000E-03,-9.91424631E+00,+14.83668353E+00,-6.46984930E+00
-21.37500E-03,-9.72580409E+00,+14.67336695E+00,-6.23115583E+00
-21.35000E-03,-9.91424631E+00,+14.73618102E+00,-6.29396990E+00
-21.32500E-03,-10.20319103E+00,+14.67336695E+00,-6.11809050E+00
-21.30000E-03,-10.24087947E+00,+14.67336695E+00,-5.82914577E+00
-21.27500E-03,-10.30369355E+00,+14.67336695E+00,-5.82914577E+00
-21.25000E-03,-10.31625636E+00,+14.67336695E+00,-5.82914577E+00
-21.22500E-03,-10.42932169E+00,+14.67336695E+00,-5.62814075E+00
-21.20000E-03,-10.35394480E+00,+14.83668353E+00,-5.42713572E+00
-21.17500E-03,-10.32881917E+00,+14.67336695E+00,-5.22613069E+00
-21.15000E-03,-10.65545234E+00,+14.87437198E+00,-5.22613069E+00
-21.12500E-03,-10.80620611E+00,+14.58542725E+00,-5.05025130E+00
